,created at,Usuario,Tweet,Lugar,rtCount,pre-tweet,clean_tweet,FechaFormato
824,Thu Feb 18 06:45:21 +0000 2021,ᴛoLO 🇪🇨,@Superpoderosarb #LassoPresidente2021,,0,@superpoderosarb #lassopresidente2021, superpoderosarb  lassopresidente2021,Feb-18
825,Thu Feb 18 06:41:18 +0000 2021,Felipito Pito,"RT @CREOEcuador: Solo faltan 28 actas con novedad 🗳 para que el Consejo Nacional Electoral del Ecuador, proclame los resultados electorales…",,27,"rt @creoecuador solo faltan 28 actas novedad 🗳 consejo nacional electoral ecuador, proclame resultados electorales…",rt  creoecuador solo faltan 28 actas novedad   consejo nacional electoral ecuador  proclame resultados electorales ,Feb-18
826,Thu Feb 18 06:29:46 +0000 2021,Omar Sanchez M. #TodossomosLASSO,@elnoticierotc @yakuperezg @LassoGuillermo Pensar q hasta hace días decidimos apoyar a este tipejo @yakuperezg  Has… https://t.co/rPSkdHryiQ,,0,@elnoticierotc @yakuperezg @lassoguillermo pensar q hace días decidimos apoyar tipejo @yakuperezg has…, elnoticierotc  yakuperezg  lassoguillermo pensar q hace días decidimos apoyar tipejo  yakuperezg has ,Feb-18
827,Thu Feb 18 05:51:40 +0000 2021,Karen Aponte Sevilla 💙,"#LassoPresidente2021
https://t.co/lBu53t4dQw","{'id': '0046f00c28538803', 'url': 'https://api.twitter.com/1.1/geo/id/0046f00c28538803.json', 'place_type': 'city', 'name': 'Riobamba', 'full_name': 'Riobamba, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-78.8986779998882, -1.95205800135433], [-78.3969119964766, -1.95205800135433], [-78.3969119964766, -1.46237999835384], [-78.8986779998882, -1.46237999835384]]]}, 'attributes': {}}",0,#lassopresidente2021, lassopresidente2021,Feb-18
828,Thu Feb 18 05:28:34 +0000 2021,Fernando Mauricio,#LassoPresidente2021 https://t.co/rqsKzdgVL4,,0,#lassopresidente2021, lassopresidente2021,Feb-18
829,Thu Feb 18 05:27:43 +0000 2021,Fernando Mauricio,#LassoPresidente2021 https://t.co/ixc78FcWJa,"{'id': '009924a469d7ace1', 'url': 'https://api.twitter.com/1.1/geo/id/009924a469d7ace1.json', 'place_type': 'city', 'name': 'Guayaquil', 'full_name': 'Guayaquil, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-80.4676050033072, -3.06371600046572], [-79.7147810026682, -3.06371600046572], [-79.7147810026682, -1.96227400010509], [-80.4676050033072, -1.96227400010509]]]}, 'attributes': {}}",0,#lassopresidente2021, lassopresidente2021,Feb-18
830,Thu Feb 18 05:24:07 +0000 2021,MONCAYO&ASESORES,"@_SantinoBoy Tranquilidad, #LassoPresidente2021",,0,"@_santinoboy tranquilidad, #lassopresidente2021",  santinoboy tranquilidad   lassopresidente2021,Feb-18
831,Thu Feb 18 05:20:07 +0000 2021,Fernando Mauricio,#LassoPresidente2021 en Ecuador https://t.co/4oSUhRpjlM,"{'id': '010d44c973f3126a', 'url': 'https://api.twitter.com/1.1/geo/id/010d44c973f3126a.json', 'place_type': 'city', 'name': 'Guano', 'full_name': 'Guano, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-78.8506810027354, -1.6507439996934798], [-78.5125149971629, -1.6507439996934798], [-78.5125149971629, -1.43003400175052], [-78.8506810027354, -1.43003400175052]]]}, 'attributes': {}}",0,#lassopresidente2021 ecuador, lassopresidente2021 ecuador,Feb-18
832,Thu Feb 18 05:19:24 +0000 2021,Fernando Mauricio,#LassoPresidente2021 en Ecuador https://t.co/qVjAW03y5j,"{'id': '010d44c973f3126a', 'url': 'https://api.twitter.com/1.1/geo/id/010d44c973f3126a.json', 'place_type': 'city', 'name': 'Guano', 'full_name': 'Guano, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-78.8506810027354, -1.6507439996934798], [-78.5125149971629, -1.6507439996934798], [-78.5125149971629, -1.43003400175052], [-78.8506810027354, -1.43003400175052]]]}, 'attributes': {}}",0,#lassopresidente2021 ecuador, lassopresidente2021 ecuador,Feb-18
833,Thu Feb 18 05:14:00 +0000 2021,MONCAYO&ASESORES,@yluminaty @fragafriega1 así es los buenos somos más! #LassoPresidente2021,,0,@yluminaty @fragafriega1 así buenos #lassopresidente2021, yluminaty  fragafriega1 así buenos  lassopresidente2021,Feb-18
834,Thu Feb 18 05:01:16 +0000 2021,Pablo Pico,Mi total respeto y admiración a @LassoGuillermo por su forma de proceder ante los constantes ataques recibidos por… https://t.co/DsZATYzMgG,,0,total respeto admiración @lassoguillermo forma proceder constantes ataques recibidos por…,total respeto admiración  lassoguillermo forma proceder constantes ataques recibidos por ,Feb-18
835,Thu Feb 18 05:00:25 +0000 2021,Mariuxi VO,Tanto que hablan del #feriadoBancario y @LassoGuillermo ... ahí está la respuesta. #ArauzMiente #CorreaMiente… https://t.co/AHtfA7l3WK,,0,hablan #feriadobancario @lassoguillermo ahí respuesta #arauzmiente #correamiente…,hablan  feriadobancario  lassoguillermo ahí respuesta  arauzmiente  correamiente ,Feb-18
836,Thu Feb 18 03:58:10 +0000 2021,Piedad Barrezueta,RT @Mr_Cruxxx: @eluniversocom Ni sueñes que te voy a dar mi voto. Iba pero ya no. Por mi lado TE JODISTE... además tú NO pasaste a la 2da v…,,8,rt @mr_cruxxx @eluniversocom sueñes voy dar voto iba lado jodiste además pasaste 2da v…,rt  mr cruxxx  eluniversocom sueñes voy dar voto iba lado jodiste además pasaste 2da v ,Feb-18
837,Thu Feb 18 03:41:52 +0000 2021,Corina Dávalos,"hasta al lucero del alba. Es muy fácil imaginar resultados, imaginar fraudes, imaginarse en 2da vuelta. Mucha imagi… https://t.co/ln08pgTvBE",,1,"lucero alba fácil imaginar resultados, imaginar fraudes, imaginarse 2da vuelta mucha imagi…",lucero alba fácil imaginar resultados  imaginar fraudes  imaginarse 2da vuelta mucha imagi ,Feb-18
838,Thu Feb 18 03:36:09 +0000 2021,toro gracia carlos,"RT @FerchaMafeben: Las "" pruebas"" del feriado bancario investigadas en los tiempos de Correa....#YakuEsCorrea #LassoPresidente2021 https://…",,3,"rt @ferchamafeben "" pruebas"" feriado bancario investigadas tiempos correa#yakuescorrea #lassopresidente2021",rt  ferchamafeben   pruebas  feriado bancario investigadas tiempos correa yakuescorrea  lassopresidente2021,Feb-18
839,Thu Feb 18 03:32:03 +0000 2021,Ferchamaria,"Las "" pruebas"" del feriado bancario investigadas en los tiempos de Correa....#YakuEsCorrea #LassoPresidente2021 https://t.co/UmzooUCqta",,3,""" pruebas"" feriado bancario investigadas tiempos correa#yakuescorrea #lassopresidente2021",  pruebas  feriado bancario investigadas tiempos correa yakuescorrea  lassopresidente2021,Feb-18
840,Thu Feb 18 03:31:40 +0000 2021,J  Andino,@guido_chiriboga @LassoGuillermo @ABorreroVega @Ariannaburgosca @Nathie_Arias @jovenesCREO @LeoStagg @verocoellom… https://t.co/tePrhp2jXQ,,0,@guido_chiriboga @lassoguillermo @aborrerovega @ariannaburgosca @nathie_arias @jovenescreo @leostagg @verocoellom…, guido chiriboga  lassoguillermo  aborrerovega  ariannaburgosca  nathie arias  jovenescreo  leostagg  verocoellom ,Feb-18
841,Thu Feb 18 03:27:37 +0000 2021,J  Andino,@LassoGuillermo #LassoPresidente2021 https://t.co/vKwQVR5ci5,,0,@lassoguillermo #lassopresidente2021, lassoguillermo  lassopresidente2021,Feb-18
842,Thu Feb 18 03:27:03 +0000 2021,RickyRules,"#LassoPresidente2021

#SocialismoEsMiseria https://t.co/1wEVGEx1xa",,0,#lassopresidente2021 #socialismoesmiseria, lassopresidente2021  socialismoesmiseria,Feb-18
843,Thu Feb 18 03:25:56 +0000 2021,RickyRules,"Ecuador sin rumbo

@Lenin una perfecta inacción

@LassoGuillermo nuestra única esperanza

#LassoPresidente2021 https://t.co/U2R3720Hmx",,0,ecuador rumbo @lenin perfecta inacción @lassoguillermo única esperanza #lassopresidente2021,ecuador rumbo  lenin perfecta inacción  lassoguillermo única esperanza  lassopresidente2021,Feb-18
844,Thu Feb 18 03:18:14 +0000 2021,Paola Olive,@elnoticierotc @yakuperezg @LassoGuillermo #LassoPresidente2021,,0,@elnoticierotc @yakuperezg @lassoguillermo #lassopresidente2021, elnoticierotc  yakuperezg  lassoguillermo  lassopresidente2021,Feb-18
845,Thu Feb 18 03:17:31 +0000 2021,Paola Olive,@ximebch @MaJosefaCoronel @yakuperezg #LassoPresidente2021,,0,@ximebch @majosefacoronel @yakuperezg #lassopresidente2021, ximebch  majosefacoronel  yakuperezg  lassopresidente2021,Feb-18
846,Thu Feb 18 02:58:20 +0000 2021,luppee🏳️‍🌈,#ColoColo #yakuperez #ColoColoAlaB #HappyHobiDay #rosmello #LoveIsInTheAir17F #LassoPresidente2021 #exrosmello… https://t.co/QGXQ6tlKhn,,0,#colocolo #yakuperez #colocoloalab #happyhobiday #rosmello #loveisintheair17f #lassopresidente2021 #exrosmello…, colocolo  yakuperez  colocoloalab  happyhobiday  rosmello  loveisintheair17f  lassopresidente2021  exrosmello ,Feb-18
847,Thu Feb 18 02:55:55 +0000 2021,El Secretario,"Bueno twiter@s ,en vista de que #LassoPresidente2021 
@LassoGuillermo pasa a 2da vuelta ... Permíteme hacer la debi… https://t.co/xaoAl5v2LO",,3,"bueno twiter@s ,en vista #lassopresidente2021 @lassoguillermo pasa 2da vuelta permíteme hacer debi…",bueno twiter s  en vista  lassopresidente2021  lassoguillermo pasa 2da vuelta permíteme hacer debi ,Feb-18
848,Thu Feb 18 02:53:09 +0000 2021,EJMB🌷,@RicardoFloresG #LassoPresidente2021,,0,@ricardofloresg #lassopresidente2021, ricardofloresg  lassopresidente2021,Feb-18
849,Thu Feb 18 02:49:25 +0000 2021,Jose Luis Iturralde,@patriciodelgado @TeofanesGarcia @elnoticierotc @yakuperezg @LassoGuillermo En el CNE están los veedores de todos l… https://t.co/looSYK9uiz,,0,@patriciodelgado @teofanesgarcia @elnoticierotc @yakuperezg @lassoguillermo cne veedores l…, patriciodelgado  teofanesgarcia  elnoticierotc  yakuperezg  lassoguillermo cne veedores l ,Feb-18
850,Thu Feb 18 02:40:41 +0000 2021,Karen Aponte Sevilla 💙,#LassoPresidente2021 https://t.co/8RRCOjGjpz,"{'id': '0046f00c28538803', 'url': 'https://api.twitter.com/1.1/geo/id/0046f00c28538803.json', 'place_type': 'city', 'name': 'Riobamba', 'full_name': 'Riobamba, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-78.8986779998882, -1.95205800135433], [-78.3969119964766, -1.95205800135433], [-78.3969119964766, -1.46237999835384], [-78.8986779998882, -1.46237999835384]]]}, 'attributes': {}}",3,#lassopresidente2021, lassopresidente2021,Feb-18
851,Thu Feb 18 02:40:31 +0000 2021,Karen Aponte Sevilla 💙,#LassoPresidente2021 https://t.co/MdRnq60VZs,"{'id': '0046f00c28538803', 'url': 'https://api.twitter.com/1.1/geo/id/0046f00c28538803.json', 'place_type': 'city', 'name': 'Riobamba', 'full_name': 'Riobamba, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-78.8986779998882, -1.95205800135433], [-78.3969119964766, -1.95205800135433], [-78.3969119964766, -1.46237999835384], [-78.8986779998882, -1.46237999835384]]]}, 'attributes': {}}",3,#lassopresidente2021, lassopresidente2021,Feb-18
852,Thu Feb 18 02:40:04 +0000 2021,Karen Aponte Sevilla 💙,#LassoPresidente2021 https://t.co/7rKmCpXlE9,"{'id': '0046f00c28538803', 'url': 'https://api.twitter.com/1.1/geo/id/0046f00c28538803.json', 'place_type': 'city', 'name': 'Riobamba', 'full_name': 'Riobamba, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-78.8986779998882, -1.95205800135433], [-78.3969119964766, -1.95205800135433], [-78.3969119964766, -1.46237999835384], [-78.8986779998882, -1.46237999835384]]]}, 'attributes': {}}",1,#lassopresidente2021, lassopresidente2021,Feb-18
853,Thu Feb 18 02:39:32 +0000 2021,Karen Aponte Sevilla 💙,A llorar en otro lado!!! #LassoPresidente2021 https://t.co/Rct0AFhxBa,"{'id': '0046f00c28538803', 'url': 'https://api.twitter.com/1.1/geo/id/0046f00c28538803.json', 'place_type': 'city', 'name': 'Riobamba', 'full_name': 'Riobamba, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-78.8986779998882, -1.95205800135433], [-78.3969119964766, -1.95205800135433], [-78.3969119964766, -1.46237999835384], [-78.8986779998882, -1.46237999835384]]]}, 'attributes': {}}",0,llorar lado #lassopresidente2021,llorar lado  lassopresidente2021,Feb-18
854,Thu Feb 18 02:20:04 +0000 2021,🇪🇨 Sobreviviente 🇪🇨,"POR MIS HIJOS, POR SU FUTURO!
#LassoPresidente2021 🇪🇨
#LassoPresidente2021 🤝
#LassoPresidente2021 🇪🇨… https://t.co/q3XWKSwboJ",,0,"hijos, futuro #lassopresidente2021 🇪🇨 #lassopresidente2021 🤝 #lassopresidente2021 🇪🇨…",hijos  futuro  lassopresidente2021     lassopresidente2021    lassopresidente2021    ,Feb-18
855,Thu Feb 18 02:16:37 +0000 2021,Pia Toral,Y que pretendes @yakuperezg !??? Que gane Arauz??? No apoyar a Lasso es un error muy grande!!! #LassoPresidente2021,,1,pretendes @yakuperezg ??? gane arauz??? apoyar lasso error grande #lassopresidente2021,pretendes  yakuperezg     gane arauz    apoyar lasso error grande  lassopresidente2021,Feb-18
856,Thu Feb 18 02:07:01 +0000 2021,Vicente,"RT @DiegoBr1070: Aborto, Homosexualidad ese el país que queremos para nuestro futuro, el de nuestros hijos y nuestros nietos, Yo no quiero…",,5,"rt @diegobr1070 aborto, homosexualidad país queremos futuro, hijos nietos, quiero…",rt  diegobr1070 aborto  homosexualidad país queremos futuro  hijos nietos  quiero ,Feb-18
857,Thu Feb 18 01:58:21 +0000 2021,Manolita 🐶 y Mama 👸,@ebenalca No me digas que y estabas cruzando al bando contrario ... que poca fe !! Así pierda uno es de una sola ca… https://t.co/bxcjFaPVSo,,0,@ebenalca digas cruzando bando contrario poca fe así pierda sola ca…, ebenalca digas cruzando bando contrario poca fe así pierda sola ca ,Feb-18
858,Thu Feb 18 01:50:51 +0000 2021,Cristián Chafuel,RT @RChachalo: El mestizo @yakuperezg piensa que los indígenas aborreegados y amaestrados de la @CONAIE_Ecuador son los únicos que van a vo…,,2,rt @rchachalo mestizo @yakuperezg piensa indígenas aborreegados amaestrados @conaie_ecuador únicos van vo…,rt  rchachalo mestizo  yakuperezg piensa indígenas aborreegados amaestrados  conaie ecuador únicos van vo ,Feb-18
859,Thu Feb 18 01:47:48 +0000 2021,Lupe Carpio,"RT @LupeCarpio1: #EcuadorEnCrisis #Elecciones2021ecuador #LassoPresidente2021 #CorrupcionEcuador 

Att @Lenin @juanseroldan @jaimenebotsaad…",,2,rt @lupecarpio1 #ecuadorencrisis #elecciones2021ecuador #lassopresidente2021 #corrupcionecuador att @lenin @juanseroldan @jaimenebotsaad…,rt  lupecarpio1  ecuadorencrisis  elecciones2021ecuador  lassopresidente2021  corrupcionecuador att  lenin  juanseroldan  jaimenebotsaad ,Feb-18
860,Thu Feb 18 01:38:23 +0000 2021,Víctor #No+Socialismo ☭⃠🐍,RT @KaiaDaranckaia1: @VictorCREO @Anlopezbo #LassoPresidente2021 https://t.co/JnGSeAEM9Z,,1,rt @kaiadaranckaia1 @victorcreo @anlopezbo #lassopresidente2021,rt  kaiadaranckaia1  victorcreo  anlopezbo  lassopresidente2021,Feb-18
861,Thu Feb 18 01:36:55 +0000 2021,Carli Castillo Arcos,"Vamos con mas fuerza, no queremos a resentidos sociales para sacar al país a un rumbo de buenas y mejores oportunid… https://t.co/S1HqQib2jW",,0,"vamos mas fuerza, queremos resentidos sociales sacar país rumbo buenas mejores oportunid…",vamos mas fuerza  queremos resentidos sociales sacar país rumbo buenas mejores oportunid ,Feb-18
862,Thu Feb 18 01:33:37 +0000 2021,j alain,RT @DepuradorB: @JorgeX_MunozQ @LassoGuillermo Aunque te duela #LassoPresidente2021,,1,rt @depuradorb @jorgex_munozq @lassoguillermo aunque duela #lassopresidente2021,rt  depuradorb  jorgex munozq  lassoguillermo aunque duela  lassopresidente2021,Feb-18
863,Thu Feb 18 01:16:24 +0000 2021,E MARCELO ARELLANO,"#LassoPresidente2021
Sigamos adelante todos unidos sin retrocer ni un paso atras.",,0,#lassopresidente2021 sigamos adelante unidos retrocer paso atras, lassopresidente2021 sigamos adelante unidos retrocer paso atras,Feb-18
864,Thu Feb 18 01:15:31 +0000 2021,D i e g o 🎸,"Aborto, Homosexualidad ese el país que queremos para nuestro futuro, el de nuestros hijos y nuestros nietos, Yo no… https://t.co/5VMXG1Ug2W",,5,"aborto, homosexualidad país queremos futuro, hijos nietos, no…",aborto  homosexualidad país queremos futuro  hijos nietos  no ,Feb-18
865,Thu Feb 18 01:14:56 +0000 2021,Segundo Gabriel Yagual Reyes COTYM@N_BSC 🎤🎵🎶🎺,"@APACHE_EC Osea el Ecuador esta en manos de este Gil de Pérez, que nos está pasando ,la suerte de 17 millones de ec… https://t.co/21oxJBJkEi","{'id': '00684828684a7213', 'url': 'https://api.twitter.com/1.1/geo/id/00684828684a7213.json', 'place_type': 'city', 'name': 'Santa Elena', 'full_name': 'Santa Elena, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-80.8863999977577, -2.50757900099815], [-80.198133995888, -2.50757900099815], [-80.198133995888, -1.66882399920698], [-80.8863999977577, -1.66882399920698]]]}, 'attributes': {}}",0,"@apache_ec osea ecuador manos gil pérez, pasando ,la suerte 17 millones ec…", apache ec osea ecuador manos gil pérez  pasando  la suerte 17 millones ec ,Feb-18
866,Thu Feb 18 01:14:42 +0000 2021,Jair Mastarreno,YaKu sigue perdiendo terreno 🤦🏻‍♂️ solito se cayó 🤦🏻‍♂️ #LassoPresidente2021  🤙🤙,,0,yaku sigue perdiendo terreno 🤦🏻‍♂️ solito cayó 🤦🏻‍♂️ #lassopresidente2021 🤙🤙,yaku sigue perdiendo terreno       solito cayó        lassopresidente2021   ,Feb-18
867,Thu Feb 18 01:12:55 +0000 2021,luda 9,"@yakuperezg Que vrg este es un idiota, hablo de ""Yacu"" porque pelea contra alguien que debe ser un aliado no enemig… https://t.co/xZ2EXW587a",,0,"@yakuperezg vrg idiota, hablo ""yacu"" pelea alguien debe ser aliado enemig…", yakuperezg vrg idiota  hablo  yacu  pelea alguien debe ser aliado enemig ,Feb-18
868,Thu Feb 18 01:04:50 +0000 2021,Za Kaia,"Ya estamos en segunda vuelta
#LassoPresidente2021 https://t.co/DcWRtSCWKO https://t.co/RoAgVWzcB7",,0,segunda vuelta #lassopresidente2021,segunda vuelta  lassopresidente2021,Feb-18
