created at,Usuario,Tweet,Lugar,rtCount,pre-tweet,clean_tweet
Wed Feb 17 20:33:20 +0000 2021,Christian Troya 🆗,"Tanto show 
Para el final decirlo 
Fuera todo el CNE 
#LassoEsMoreno me hizo fraude 
Culpa de Correa 

Q vergüenza… https://t.co/Q31A34QVmr","{'id': '0177bc687a9ac697', 'url': 'https://api.twitter.com/1.1/geo/id/0177bc687a9ac697.json', 'place_type': 'city', 'name': 'Quito', 'full_name': 'Quito, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-78.948465999276, -0.5886180004696481], [-78.1648970044175, -0.5886180004696481], [-78.1648970044175, 0.25547699945887903], [-78.948465999276, 0.25547699945887903]]]}, 'attributes': {}}",3,show final decirlo cne #lassoesmoreno hizo fraude culpa correa q vergüenza…,show final decirlo cne  lassoesmoreno hizo fraude culpa correa q verg enza 
Wed Feb 17 20:32:08 +0000 2021,Jof,RT @Jof47024245: @anibaldlt @LaPosta_Ecu BURROS HIPÓCRITAS de este cogobierno de Guillermo Lasso Lenin yaku Pérez Lassistas-Racistas del 7…,,1,rt @jof47024245 @anibaldlt @laposta_ecu burros hipócritas cogobierno guillermo lasso lenin yaku pérez lassistasracistas 7…,rt  jof47024245  anibaldlt  laposta ecu burros hipócritas cogobierno guillermo lasso lenin yaku pérez lassistasracistas 7 
Wed Feb 17 20:32:01 +0000 2021,Jof,@anibaldlt @LaPosta_Ecu BURROS HIPÓCRITAS de este cogobierno de Guillermo Lasso Lenin yaku Pérez Lassistas-Racistas… https://t.co/xandl5GWvz,,1,@anibaldlt @laposta_ecu burros hipócritas cogobierno guillermo lasso lenin yaku pérez lassistasracistas…, anibaldlt  laposta ecu burros hipócritas cogobierno guillermo lasso lenin yaku pérez lassistasracistas 
Wed Feb 17 20:31:42 +0000 2021,Jof,@ALBERTOACOSTAB YaKujudo!!...  BURRO HIPÓCRITA de este cogobierno de Guillermo Lasso Lenin yaku Pérez Lassistas-Rac… https://t.co/myxv5zjsnB,,0,@albertoacostab yakujudo burro hipócrita cogobierno guillermo lasso lenin yaku pérez lassistasrac…, albertoacostab yakujudo burro hipócrita cogobierno guillermo lasso lenin yaku pérez lassistasrac 
Wed Feb 17 20:31:21 +0000 2021,C..H..R..I..S ,Se sacó la careta don #YakuPerez 🎭🤦🏻‍♂️ https://t.co/gIcjHpa8SK,"{'id': '0177bc687a9ac697', 'url': 'https://api.twitter.com/1.1/geo/id/0177bc687a9ac697.json', 'place_type': 'city', 'name': 'Quito', 'full_name': 'Quito, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-78.948465999276, -0.5886180004696481], [-78.1648970044175, -0.5886180004696481], [-78.1648970044175, 0.25547699945887903], [-78.948465999276, 0.25547699945887903]]]}, 'attributes': {}}",1,sacó careta don #yakuperez 🎭🤦🏻‍♂️,sacó careta don  yakuperez       
Wed Feb 17 20:30:44 +0000 2021,Daniel Vivas,#YakuPerez 🤣 https://t.co/HrtTp9HV34 https://t.co/JXrWG1h9AD,,0,#yakuperez 🤣, yakuperez  
Wed Feb 17 20:30:31 +0000 2021,Jof,@PELEARCONRAZON @ALBERTOACOSTAB @yakuperezg @LassoGuillermo BURROS HIPÓCRITAS de este cogobierno de Guillermo Lasso… https://t.co/OLU8X0SIFx,,0,@pelearconrazon @albertoacostab @yakuperezg @lassoguillermo burros hipócritas cogobierno guillermo lasso…, pelearconrazon  albertoacostab  yakuperezg  lassoguillermo burros hipócritas cogobierno guillermo lasso 
Wed Feb 17 20:29:35 +0000 2021,Juan Suarez,@yakuperezg los movimientos indígenas del 2019 no fue delincuencia organizada? Supongo que se hicieron cargo de los… https://t.co/oZKs8Ao2Ah,,0,@yakuperezg movimientos indígenas 2019 delincuencia organizada? supongo hicieron cargo los…, yakuperezg movimientos indígenas 2019 delincuencia organizada  supongo hicieron cargo los 
Wed Feb 17 20:29:25 +0000 2021,Jof,RT @Jof47024245: @fmpancho @luisevivanco @cnegobec @LassoGuillermo @yakuperezg @Almagro_OEA2015 @OEA_oficial BURRO HIPÓCRITA de este cogobi…,,1,rt @jof47024245 @fmpancho @luisevivanco @cnegobec @lassoguillermo @yakuperezg @almagro_oea2015 @oea_oficial burro hipócrita cogobi…,rt  jof47024245  fmpancho  luisevivanco  cnegobec  lassoguillermo  yakuperezg  almagro oea2015  oea oficial burro hipócrita cogobi 
Wed Feb 17 20:29:12 +0000 2021,Jof,@fmpancho @luisevivanco @cnegobec @LassoGuillermo @yakuperezg @Almagro_OEA2015 @OEA_oficial BURRO HIPÓCRITA de este… https://t.co/PZT1bsGFL6,,1,@fmpancho @luisevivanco @cnegobec @lassoguillermo @yakuperezg @almagro_oea2015 @oea_oficial burro hipócrita este…, fmpancho  luisevivanco  cnegobec  lassoguillermo  yakuperezg  almagro oea2015  oea oficial burro hipócrita este 
Wed Feb 17 20:27:49 +0000 2021,Marcos Suquitana,"#YakuPérez 
Conociendo recién a #GuillermoLasso 

Siempre han engañado a todos, muestra el #FeriadoBancario 

jamás… https://t.co/APIvupZmFF",,0,"#yakupérez conociendo recién #guillermolasso siempre engañado todos, muestra #feriadobancario jamás…", yakupérez conociendo recién  guillermolasso siempre engañado todos  muestra  feriadobancario jamás 
Wed Feb 17 20:23:40 +0000 2021,D. Corleone,@eluniversocom Siguen con ganas de votar por #YakuPerez si pasa a segunda vuelta?? Yo no voy a votar por el ni por… https://t.co/3wU4s67iVH,,0,@eluniversocom siguen ganas votar #yakuperez si pasa segunda vuelta?? voy votar por…, eluniversocom siguen ganas votar  yakuperez si pasa segunda vuelta   voy votar por 
Wed Feb 17 20:23:40 +0000 2021,Jof,"BURROS HIPÓCRITAS de este cogobierno de Guillermo Lasso Lenin yaku Pérez Lassistas-Racistas del 7 veces Si, esbirro… https://t.co/2t406W3hkv",,0,"burros hipócritas cogobierno guillermo lasso lenin yaku pérez lassistasracistas 7 veces si, esbirro…",burros hipócritas cogobierno guillermo lasso lenin yaku pérez lassistasracistas 7 veces si  esbirro 
Wed Feb 17 20:22:19 +0000 2021,Edison Torres,Sr. @yakuperezg quiere quedar en la historia del Ecuador como aquel que pelea por intereses y rescate de un solo gr… https://t.co/C3SrWXCTMv,,0,sr @yakuperezg quiere quedar historia ecuador aquel pelea intereses rescate solo gr…,sr  yakuperezg quiere quedar historia ecuador aquel pelea intereses rescate solo gr 
Wed Feb 17 20:20:49 +0000 2021,Tutito®,"Hace unos días escuché que #YakuPerez de cierta forma es algo así como vulgarmente se dice camisetero, ahora sale a… https://t.co/HoFNb9X3Tq",,0,"hace días escuché #yakuperez cierta forma así vulgarmente dice camisetero, ahora sale a…",hace días escuché  yakuperez cierta forma así vulgarmente dice camisetero  ahora sale a 
Wed Feb 17 20:20:02 +0000 2021,Guaytamba,Todos los simpatizantes del #YakuPerez luego de ver como se quitó el maquillaje de buen candidato 🤡🤡🤡🤡,,2,simpatizantes #yakuperez luego ver quitó maquillaje buen candidato 🤡🤡🤡🤡,simpatizantes  yakuperez luego ver quitó maquillaje buen candidato     
Wed Feb 17 20:19:49 +0000 2021,John Sand,#YakuPerez ha permitido demostrar que el BANQUERO es muy BUENO para hacer NEGOCIOS...ha sido como ver a los coloniz… https://t.co/IhVNvOlgc7,,0,#yakuperez permitido demostrar banquero bueno hacer negociosha sido ver coloniz…, yakuperez permitido demostrar banquero bueno hacer negociosha sido ver coloniz 
Wed Feb 17 20:17:17 +0000 2021,Jof,"RT @Jof47024245: BURROS HIPÓCRITAS de este cogobierno de Guillermo Lasso Lenin yaku Pérez, los Lassistas-Racistas del 7 veces SI Todos esbi…",,1,"rt @jof47024245 burros hipócritas cogobierno guillermo lasso lenin yaku pérez, lassistasracistas 7 veces si esbi…",rt  jof47024245 burros hipócritas cogobierno guillermo lasso lenin yaku pérez  lassistasracistas 7 veces si esbi 
Wed Feb 17 20:16:56 +0000 2021,Diario Opinión,"Qué piden el candidato #YakuPérez, #Pachakutik y la marcha indígena
Los resultados oficiales sobre la votación pres… https://t.co/z7AKYDSlXD",,0,"piden candidato #yakupérez, #pachakutik marcha indígena resultados oficiales votación pres…",piden candidato  yakupérez   pachakutik marcha indígena resultados oficiales votación pres 
Wed Feb 17 20:15:45 +0000 2021,sofía,jejeje #happybirthdayJHOPE simona #Avengers #ParqueDeLaCosta #michaelbjordan #EdSheeran30 #vueltaalcole… https://t.co/d5J8gwRXLi,,0,jejeje #happybirthdayjhope simona #avengers #parquedelacosta #michaelbjordan #edsheeran30 #vueltaalcole…,jejeje  happybirthdayjhope simona  avengers  parquedelacosta  michaelbjordan  edsheeran30  vueltaalcole 
Wed Feb 17 20:12:59 +0000 2021,Edisson Zambrano,Doble cara #YakuPerez https://t.co/V66S12mtRO,,1,doble cara #yakuperez,doble cara  yakuperez
Wed Feb 17 20:11:37 +0000 2021,Paúl Peñafl,"RT @contraportadaec: 🔴#LOÚLTIMO | @yakuperezg no apoyará a @LassoGuillermo en una segunda vuelta. 

✅ ""No apoyaré a la delincuencia organiz…",,8,"rt @contraportadaec 🔴#loúltimo | @yakuperezg apoyará @lassoguillermo segunda vuelta ✅ ""no apoyaré delincuencia organiz…",rt  contraportadaec   loúltimo    yakuperezg apoyará  lassoguillermo segunda vuelta    no apoyaré delincuencia organiz 
Wed Feb 17 20:10:38 +0000 2021,CHRISTIAN GRANDA,Oeee #YakuPerez para que diablos vamos a infiltrar a nadie en tu marcha... Si ya estamos en segunda vuelta y que ve… https://t.co/MDfYMwEt1r,"{'id': '00189e3503ff4e54', 'url': 'https://api.twitter.com/1.1/geo/id/00189e3503ff4e54.json', 'place_type': 'city', 'name': 'Santo Domingo', 'full_name': 'Santo Domingo, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-79.5480669992699, -0.700181999346273], [-78.7465130004963, -0.700181999346273], [-78.7465130004963, 0.017886000738783003], [-79.5480669992699, 0.017886000738783003]]]}, 'attributes': {}}",0,oeee #yakuperez diablos vamos infiltrar nadie marcha si segunda vuelta ve…,oeee  yakuperez diablos vamos infiltrar nadie marcha si segunda vuelta ve 
Wed Feb 17 20:06:07 +0000 2021,luppee🏳️‍🌈,#miniperxas #정환이의생일 #exrosmello #YakuPerez #happybirthdayJHOPE #OurPieceofPeaceHobi #JHOPE #JhopeDay… https://t.co/RJXZtDkYos,,0,#miniperxas #정환이의생일 #exrosmello #yakuperez #happybirthdayjhope #ourpieceofpeacehobi #jhope #jhopeday…, miniperxas          exrosmello  yakuperez  happybirthdayjhope  ourpieceofpeacehobi  jhope  jhopeday 
Wed Feb 17 20:01:41 +0000 2021,GABYANEZ,@VAconciencia ...y a la final #yakuperez  también se juega a favor del correato.Y también debe quedar en nuestras m… https://t.co/UHxRtpJO0c,,0,@vaconciencia final #yakuperez juega favor correatoy debe quedar m…, vaconciencia final  yakuperez juega favor correatoy debe quedar m 
Wed Feb 17 20:00:48 +0000 2021,ecuadorenvivo,Candidato #YakuPérez (PK) se dirige al #CNE a entregar el petitorio de reconteo de votos. https://t.co/A5Vlipe5j7,,5,candidato #yakupérez (pk dirige #cne entregar petitorio reconteo votos,candidato  yakupérez  pk dirige  cne entregar petitorio reconteo votos
Wed Feb 17 19:59:34 +0000 2021,Dorothy Morcillo,"RT @moxiza: @clementepn @omarmaluk @yakuperezg @4pelagatos4 Así como son y somos libres de cuestionar ese ""repentino' apoyo a los indígenas…",,1,"rt @moxiza @clementepn @omarmaluk @yakuperezg @4pelagatos4 así libres cuestionar ""repentino' apoyo indígenas…",rt  moxiza  clementepn  omarmaluk  yakuperezg  4pelagatos4 así libres cuestionar  repentino  apoyo indígenas 
Wed Feb 17 19:58:15 +0000 2021,Mónica Z.,"@clementepn @omarmaluk @yakuperezg @4pelagatos4 Así como son y somos libres de cuestionar ese ""repentino' apoyo a l… https://t.co/JbLUDRl1q5",,1,"@clementepn @omarmaluk @yakuperezg @4pelagatos4 así libres cuestionar ""repentino' apoyo l…", clementepn  omarmaluk  yakuperezg  4pelagatos4 así libres cuestionar  repentino  apoyo l 
Wed Feb 17 19:57:59 +0000 2021,RadioHuancavilca830am-Noticias,"“Ni sueñen que vamos a apoyar a #GuillermoLasso”, dijo #YakuPérez, quien sigue mencionando que le hicieron fraude y… https://t.co/3yEmmehJUi",,0,"“ni sueñen vamos apoyar #guillermolasso”, dijo #yakupérez, sigue mencionando hicieron fraude y…", ni sueñen vamos apoyar  guillermolasso   dijo  yakupérez  sigue mencionando hicieron fraude y 
Wed Feb 17 19:57:44 +0000 2021,ลีแอนน์,"RT @luisalfonso1: #GoodEvening
Your body makes you sexy. Your smile makes you pretty. But your personality makes you beautiful.😉

#wednesda…",,1,rt @luisalfonso1 #goodevening your body makes you sexy your smile makes you pretty but your personality makes you beautiful😉 #wednesda…,rt  luisalfonso1  goodevening your body makes you sexy your smile makes you pretty but your personality makes you beautiful   wednesda 
Wed Feb 17 19:57:29 +0000 2021,★Luis Alfonso ★,"#GoodEvening
Your body makes you sexy. Your smile makes you pretty. But your personality makes you beautiful.😉… https://t.co/Ylfe0azmc4",,1,#goodevening your body makes you sexy your smile makes you pretty but your personality makes you beautiful😉…, goodevening your body makes you sexy your smile makes you pretty but your personality makes you beautiful  
Wed Feb 17 19:57:01 +0000 2021,pARTE_ALTa,RT @MAURICI88065055: @yakuperezg No se complique #YakuPerez usted ya ha dado una orientación específica para que Andrés Arauz llegue sin pr…,,1,rt @maurici88065055 @yakuperezg complique #yakuperez usted dado orientación específica andrés arauz llegue pr…,rt  maurici88065055  yakuperezg complique  yakuperez usted dado orientación específica andrés arauz llegue pr 
Wed Feb 17 19:56:47 +0000 2021,Maria Sol Barba,"RT @andresneirapp: El lío es q según parece a @yakuperezg no le importa tanto derrotar al correato; sino ser él quien gane. 

“si no me van…",,4,rt @andresneirapp lío q según parece @yakuperezg importa derrotar correato sino ser gane “si van…,rt  andresneirapp lío q según parece  yakuperezg importa derrotar correato sino ser gane  si van 
Wed Feb 17 19:56:29 +0000 2021,MAURICIO VELASCO,@yakuperezg No se complique #YakuPerez usted ya ha dado una orientación específica para que Andrés Arauz llegue sin… https://t.co/4avp2JvHHS,,1,@yakuperezg complique #yakuperez usted dado orientación específica andrés arauz llegue sin…, yakuperezg complique  yakuperez usted dado orientación específica andrés arauz llegue sin 
Wed Feb 17 19:56:12 +0000 2021,@trenecuador,@UnCafeConJJ @yakuperezg @LassoGuillermo #yakuperez Falso Indigena ya no tiene el apoyo de las Báses Indígenas https://t.co/BrPhYJcD1E,,0,@uncafeconjj @yakuperezg @lassoguillermo #yakuperez falso indigena apoyo báses indígenas, uncafeconjj  yakuperezg  lassoguillermo  yakuperez falso indigena apoyo báses indígenas
Wed Feb 17 19:55:12 +0000 2021,geer,#PBB56violations #보석처럼_빛나는_정환아_생일축하해 #도겸버논_생일이라_행복이_218배 #exrosmello #내_세상은_호석으로_물들어 #yakuperez #مدحت_شلبي #정환이의생일… https://t.co/CroeKCK2Sq,,0,#pbb56violations #보석처럼_빛나는_정환아_생일축하해 #도겸버논_생일이라_행복이_218배 #exrosmello #내_세상은_호석으로_물들어 #yakuperez #مدحت_شلبي #정환이의생일…, pbb56violations                                    218   exrosmello                  yakuperez                    
Wed Feb 17 19:55:01 +0000 2021,ídoloBSC10,"RT @EstebanVillama9: Señores @cnegobec ya déjense de medias tintas y proclamen los resultados electorales. Si #yakuperez habla de #fraude,…",,2,"rt @estebanvillama9 señores @cnegobec déjense medias tintas proclamen resultados electorales si #yakuperez habla #fraude,…",rt  estebanvillama9 señores  cnegobec déjense medias tintas proclamen resultados electorales si  yakuperez habla  fraude  
Wed Feb 17 19:53:48 +0000 2021,Peter Land,#exrosmello #YakuPerez #Chuang2021xNeneEp01 #WhatsHappeningInMyanmar #HELPSAI #実際に言われたクレーム晒す #bbtvi #bbtvi #JHOPE… https://t.co/1LkqTDdksN,,0,#exrosmello #yakuperez #chuang2021xneneep01 #whatshappeninginmyanmar #helpsai #実際に言われたクレーム晒す #bbtvi #bbtvi #jhope…, exrosmello  yakuperez  chuang2021xneneep01  whatshappeninginmyanmar  helpsai                 bbtvi  bbtvi  jhope 
Wed Feb 17 19:53:19 +0000 2021,Daniel Ortega,"#Ecuador @MashiRafael usted lo sabe.
¡Hasta la victoria siempre!
Correa ladrón!
#Ecuador #yakuperez https://t.co/qZlemQPT3x",,0,#ecuador @mashirafael usted sabe victoria siempre correa ladrón #ecuador #yakuperez, ecuador  mashirafael usted sabe victoria siempre correa ladrón  ecuador  yakuperez
Wed Feb 17 19:53:12 +0000 2021,Milton Sebastian Bravo Ronquillo,#yakuperez es la definición de mal perdedor. Su ambición de poder ha perjudicado indudablemente al Ecuador.,,0,#yakuperez definición mal perdedor ambición poder perjudicado indudablemente ecuador, yakuperez definición mal perdedor ambición poder perjudicado indudablemente ecuador
Wed Feb 17 19:52:32 +0000 2021,The Sheriff,#yakuperez es un Leonidas Iza cualquiera! Esta delirando si cree que puede vencer al correismo en segunda vuelta de… https://t.co/wtBOjTVcHu,,0,#yakuperez leonidas iza cualquiera delirando si cree puede vencer correismo segunda vuelta de…, yakuperez leonidas iza cualquiera delirando si cree puede vencer correismo segunda vuelta de 
Wed Feb 17 19:52:13 +0000 2021,Jose R. Mendoza,Hoy se Demuestra que el Ecuador Vale mas una Silla Presidencial que acabar con la Corrupcion de 14 Años del Correat… https://t.co/4oZKJVo4k9,,0,hoy demuestra ecuador vale mas silla presidencial acabar corrupcion 14 años correat…,hoy demuestra ecuador vale mas silla presidencial acabar corrupcion 14 años correat 
Wed Feb 17 19:49:28 +0000 2021,QuiteñoDateCuenta,"Patadas de ahogado... mi abuelita (+) decía: «NO hay que jugar con Dios y con el Diablo, no hay que ser camaleón, s… https://t.co/65bTR0CmK8",,4,"patadas ahogado abuelita (+ decía «no jugar dios diablo, ser camaleón, s…",patadas ahogado abuelita    decía  no jugar dios diablo  ser camaleón  s 
Wed Feb 17 19:49:23 +0000 2021,The Sheriff,#yakuperez es un Leonidas Iza cualquiera... https://t.co/UPX3NVHEX3,,0,#yakuperez leonidas iza cualquiera, yakuperez leonidas iza cualquiera
Wed Feb 17 19:49:17 +0000 2021,Mercedes Realpea,Por si acaso queman contraloria de nuevo.. ...¡Yo no fui! #Pachakutik #yakuperez #influjopsiquico https://t.co/6bmhYCSXSM,,0,si acaso queman contraloria nuevo #pachakutik #yakuperez #influjopsiquico,si acaso queman contraloria nuevo  pachakutik  yakuperez  influjopsiquico
Wed Feb 17 19:47:36 +0000 2021,Ismael Brito Cedillo,Tomen algo en cuenta si #YakuPérez no apoya a #GuillermoLasso es obvio que los indígenas no lo hagan. Y me pongo a… https://t.co/AaRpSRVHnq,"{'id': '0099a997276230bd', 'url': 'https://api.twitter.com/1.1/geo/id/0099a997276230bd.json', 'place_type': 'city', 'name': 'Santa Isabel', 'full_name': 'Santa Isabel, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-79.6217685036375, -3.36921700101227], [-79.2201879982155, -3.36921700101227], [-79.2201879982155, -2.90838900063672], [-79.6217685036375, -2.90838900063672]]]}, 'attributes': {}}",2,tomen cuenta si #yakupérez apoya #guillermolasso obvio indígenas hagan pongo a…,tomen cuenta si  yakupérez apoya  guillermolasso obvio indígenas hagan pongo a 
Wed Feb 17 19:44:09 +0000 2021,Mercedes Realpea,Carlos Pèrez ya se volviò loco y ve  a Correa en cada rincòn hasta en su casa 😉. Bien romantico #yakuperez… https://t.co/mfIxWLJP0e,,0,carlos pèrez volviò loco ve correa cada rincòn casa 😉 bien romantico #yakuperez…,carlos pèrez volviò loco ve correa cada rincòn casa   bien romantico  yakuperez 
Wed Feb 17 19:40:59 +0000 2021,Contra Portada,"La marcha por la #Democracia convocada por la #Ecuarunari y la #Conaice salió esta mañana desde #Loja y, busca lleg… https://t.co/UQuuepcCJE",,2,"marcha #democracia convocada #ecuarunari #conaice salió mañana #loja y, busca lleg…",marcha  democracia convocada  ecuarunari  conaice salió mañana  loja y  busca lleg 
Wed Feb 17 19:40:49 +0000 2021,Rodrigo Caicedo,"RT @angiegomeza: 🇪🇨 Entiendo que defiendan el voto y están en su derecho.
Por favor, usen mascarilla, distancia física, lavado de manos con…",,188,"rt @angiegomeza 🇪🇨 entiendo defiendan voto derecho favor, usen mascarilla, distancia física, lavado manos con…",rt  angiegomeza    entiendo defiendan voto derecho favor  usen mascarilla  distancia física  lavado manos con 
Wed Feb 17 19:39:44 +0000 2021,GABYANEZ,"Tenaz la actitud de #yakuperez nos demuestra que le importa muy poco el país, solo el ego le gobierna, que lástima… https://t.co/0kLstNVPXd","{'id': '0177bc687a9ac697', 'url': 'https://api.twitter.com/1.1/geo/id/0177bc687a9ac697.json', 'place_type': 'city', 'name': 'Quito', 'full_name': 'Quito, Ecuador', 'country_code': 'EC', 'country': 'Ecuador', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-78.948465999276, -0.5886180004696481], [-78.1648970044175, -0.5886180004696481], [-78.1648970044175, 0.25547699945887903], [-78.948465999276, 0.25547699945887903]]]}, 'attributes': {}}",0,"tenaz actitud #yakuperez demuestra importa país, solo ego gobierna, lástima…",tenaz actitud  yakuperez demuestra importa país  solo ego gobierna  lástima 
Wed Feb 17 19:39:12 +0000 2021,♕ Cͨ aͧ sͣ tͭ aͬ ᵒ clown♕,"#HappyBirthdayHoseok #OurPieceofPeaceHobi
#happybirthdayJHOPE #jhopeEnBBVA #JHopeEnLaTorreBBVA #JhopeDay… https://t.co/5M2uZlH9Gg",,0,#happybirthdayhoseok #ourpieceofpeacehobi #happybirthdayjhope #jhopeenbbva #jhopeenlatorrebbva #jhopeday…, happybirthdayhoseok  ourpieceofpeacehobi  happybirthdayjhope  jhopeenbbva  jhopeenlatorrebbva  jhopeday 
Wed Feb 17 19:37:55 +0000 2021,Monica,"Tuitazo #yakuperez no estará en Ecuador para enfrentar al Correismo, si fuera el caso. Espero les lleve a… https://t.co/ui1uUPTcNo",,0,"tuitazo #yakuperez ecuador enfrentar correismo, si caso espero lleve a…",tuitazo  yakuperez ecuador enfrentar correismo  si caso espero lleve a 
